id_mandato,sg_uf,sg_ue,cargo,ano_eleicao,forma_saida,fonte_forma_saida
"M2012_25399_13_40111_170000000004","PE","25399","VEREADOR","2012","fim_regular","tce"
"M2012_25399_13_12222_170000000009","PE","25399","VEREADOR","2012","fim_regular","tce"
"M2016_25399_13_12125_170000007723","PE","25399","VEREADOR","2016","fim_regular","tce"
"M2016_25399_13_22000_170000007726","PE","25399","VEREADOR","2016","fim_regular","tce"
"M2016_25399_13_40123_170000007729","PE","25399","VEREADOR","2016","fim_regular","tce"
"M2020_25399_13_10000_170000787010","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_22555_170000727516","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_22222_170000727521","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_40111_170000786771","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_40125_170000786767","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_40123_170000786766","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_22444_170000727515","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_22777_170000727520","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2020_25399_13_40222_170000786770","PE","25399","VEREADOR","2020","fim_regular","tce"
"M2012_25410_13_15666_170000016505","PE","25410","VEREADOR","2012","fim_regular","tce"
"M2012_25410_13_20000_170000016499","PE","25410","VEREADOR","2012","fim_regular","tce"
"M2012_25410_13_22222_170000017355","PE","25410","VEREADOR","2012","outro","tce"
"M2020_25410_13_70222_170000919154","PE","25410","VEREADOR","2020","fim_regular","tce"
"M2012_25437_13_15999_170000005789","PE","25437","VEREADOR","2012","fim_regular","tce"
"M2012_25437_13_19222_170000001829","PE","25437","VEREADOR","2012","fim_regular","tce"
"M2016_25453_13_10000_170000015369","PE","25453","VEREADOR","2016","fim_regular","tce"
"M2016_25453_13_14444_170000016527","PE","25453","VEREADOR","2016","fim_regular","tce"
"M2016_25453_13_15123_170000015358","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_45123_170000015353","PE","25453","VEREADOR","2016","fim_regular","tce"
"M2016_25453_13_11444_170000014258","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_15000_170000015366","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_15600_170000015354","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_15678_170000015367","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_15789_170000015350","PE","25453","VEREADOR","2016","outro","tce"
"M2016_25453_13_28000_170000016535","PE","25453","VEREADOR","2016","outro","tce"
"M2020_25453_13_40000_170000784731","PE","25453","VEREADOR","2020","falecimento","tce"
"M2020_25453_13_10789_170000974046","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_40444_170000784732","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_15123_170000769715","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_40123_170000784734","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_10000_170000974041","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_15000_170000769712","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_15600_170000769706","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_15222_170000769711","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_15666_170000769709","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2020_25453_13_40888_170000784733","PE","25453","VEREADOR","2020","fim_regular","tce"
"M2012_25470_13_14444_170000004615","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_65111_170000004602","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_55555_170000016524","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_65444_170000004605","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_65555_170000004597","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_22222_170000016528","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_54111_170000004600","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_33333_170000016532","PE","25470","VEREADOR","2012","outro","tce"
"M2012_25470_13_65666_170000004617","PE","25470","VEREADOR","2012","outro","tce"
"M2020_25470_13_40000_170001061305","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_40111_170001061299","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_65555_170000805335","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_65111_170000805330","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_40123_170001061303","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_40444_170001061307","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_13888_170000859266","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_40999_170001061300","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_65192_170000805339","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2020_25470_13_65333_170000805333","PE","25470","VEREADOR","2020","fim_regular","tce"
"M2012_25496_13_22123_170000015458","PE","25496","VEREADOR","2012","fim_regular","tce"
"M2012_25496_13_40100_170000015427","PE","25496","VEREADOR","2012","fim_regular","tce"
"M2012_25496_13_45111_170000015424","PE","25496","VEREADOR","2012","fim_regular","tce"
"M2012_25496_13_45555_170000015421","PE","25496","VEREADOR","2012","fim_regular","tce"
"M2012_25496_13_14567_170000012049","PE","25496","VEREADOR","2012","fim_regular","tce"
"M2016_25496_13_40258_170000014584","PE","25496","VEREADOR","2016","fim_regular","tce"
"M2016_25496_13_45045_170000014574","PE","25496","VEREADOR","2016","outro","tce"
"M2016_25496_13_19456_170000015084","PE","25496","VEREADOR","2016","fim_regular","tce"
"M2016_25496_13_55456_170000014546","PE","25496","VEREADOR","2016","fim_regular","tce"
"M2016_25496_13_77123_170000014533","PE","25496","VEREADOR","2016","fim_regular","tce"
"M2012_25518_13_11111_170000011996","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_13444_170000002108","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_14333_170000008561","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_14555_170000008555","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_15555_170000010008","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_40555_170000012004","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_43123_170000009822","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2012_25518_13_14111_170000008552","PE","25518","VEREADOR","2012","fim_regular","tce"
"M2016_25518_13_14444_170000017519","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_15555_170000015626","PE","25518","VEREADOR","2016","outro","tce"
"M2016_25518_13_12222_170000014177","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_12333_170000014165","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_12345_170000014167","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_13555_170000017424","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_17000_170000015630","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_20000_170000018572","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_40130_170000018801","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_40333_170000018804","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2016_25518_13_55111_170000015633","PE","25518","VEREADOR","2016","fim_regular","tce"
"M2020_25518_13_13000_170001134933","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_40111_170001136485","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_11888_170001134188","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_13113_170001134931","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_15000_170000807528","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_40000_170001136488","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2020_25518_13_77000_170001137174","PE","25518","VEREADOR","2020","fim_regular","tce"
"M2012_25534_13_45000_170000007112","PE","25534","VEREADOR","2012","fim_regular","tce"
"M2016_25534_13_12555_170000016932","PE","25534","VEREADOR","2016","fim_regular","tce"
"M2016_25534_13_44100_170000016691","PE","25534","VEREADOR","2016","fim_regular","tce"
"M2012_25550_13_14789_170000006938","PE","25550","VEREADOR","2012","fim_regular","tce"
"M2012_25550_13_22000_170000006935","PE","25550","VEREADOR","2012","fim_regular","tce"
"M2012_25550_13_15000_170000002498","PE","25550","VEREADOR","2012","outro","tce"
"M2012_25550_13_14644_170000006933","PE","25550","VEREADOR","2012","fim_regular","tce"
"M2012_25550_13_22123_170000006937","PE","25550","VEREADOR","2012","fim_regular","tce"
"M2016_25550_13_10123_170000011341","PE","25550","VEREADOR","2016","fim_regular","tce"
"M2016_25550_13_15222_170000007124","PE","25550","VEREADOR","2016","fim_regular","tce"
"M2020_25550_13_19199_170000740480","PE","25550","VEREADOR","2020","fim_regular","tce"
"M2020_25550_13_19456_170000740472","PE","25550","VEREADOR","2020","fim_regular","tce"
"M2020_25550_13_70644_170000850636","PE","25550","VEREADOR","2020","fim_regular","tce"
"M2012_25577_13_55555_170000001550","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_22123_170000000462","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_13333_170000000469","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_14123_170000000509","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_14444_170000000515","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_15140_170000001547","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_15777_170000001561","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_40444_170000000514","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2012_25577_13_22111_170000000461","PE","25577","VEREADOR","2012","fim_regular","tce"
"M2016_25577_13_15555_170000015852","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_22123_170000004186","PE","25577","VEREADOR","2016","falecimento","tce"
"M2016_25577_13_40000_170000015848","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_22222_170000004187","PE","25577","VEREADOR","2016","outro","tce"
"M2016_25577_13_40444_170000015844","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_10000_170000004230","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_44000_170000004190","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_44103_170000004191","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2016_25577_13_44444_170000004197","PE","25577","VEREADOR","2016","fim_regular","tce"
"M2012_25593_13_22222_170000004257","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_10000_170000000497","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_10444_170000000506","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_11111_170000004369","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_13000_170000000452","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_13111_170000000455","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_22022_170000004255","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_65123_170000000822","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2012_25593_13_65888_170000000817","PE","25593","VEREADOR","2012","fim_regular","tce"
"M2016_25593_13_12789_170000003371","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_40111_170000003369","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_45777_170000003367","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_55555_170000003372","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_10444_170000003380","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_14789_170000006864","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_14123_170000006863","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_65888_170000006878","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_10111_170000003382","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_10123_170000003374","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_19444_170000006870","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_36000_170000003301","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_36123_170000003311","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_36333_170000003314","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2016_25593_13_65124_170000006880","PE","25593","VEREADOR","2016","fim_regular","tce"
"M2020_25593_13_15789_170001136592","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_40111_170001134896","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_40777_170001134904","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_15444_170001136603","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_40123_170001134905","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_15123_170001136595","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_65888_170000870303","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_40456_170001134900","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_40000_170001134892","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_12000_170001137604","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_12124_170001137616","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_12345_170001137601","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_65111_170000870299","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_65234_170000870291","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2020_25593_13_11111_170001138011","PE","25593","VEREADOR","2020","fim_regular","tce"
"M2012_25615_13_11000_170000004460","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_13444_170000009757","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_14777_170000010254","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_20111_170000010248","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_40222_170000009754","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_44444_170000003810","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25615_13_65555_170000010243","PE","25615","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_14555_170000014990","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_44444_170000014987","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_55555_170000008080","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_11111_170000005889","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_13456_170000014986","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_14444_170000014981","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_65555_170000014988","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_14000_170000014983","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2012_25631_13_40000_170000014984","PE","25631","VEREADOR","2012","fim_regular","tce"
"M2016_25631_13_12555_170000018416","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_55555_170000008269","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_11111_170000018430","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_23333_170000008268","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_12222_170000018419","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_12000_170000018425","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_20000_170000008280","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_55444_170000008272","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_65123_170000008270","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2016_25631_13_65222_170000008276","PE","25631","VEREADOR","2016","fim_regular","tce"
"M2020_25631_13_10000_170000794559","PE","25631","VEREADOR","2020","fim_regular","tce"
"M2020_25631_13_40000_170000828155","PE","25631","VEREADOR","2020","outro","tce"
"M2020_25631_13_10555_170000794561","PE","25631","VEREADOR","2020","outro","tce"
"M2020_25631_13_11777_170000800102","PE","25631","VEREADOR","2020","fim_regular","tce"
"M2020_25631_13_55123_170000802160","PE","25631","VEREADOR","2020","fim_regular","tce"
"M2020_25631_13_55888_170000802161","PE","25631","VEREADOR","2020","fim_regular","tce"
"M2016_25658_13_15615_170000004638","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_12345_170000007796","PE","25658","VEREADOR","2016","falecimento","tce"
"M2016_25658_13_11111_170000007800","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_19999_170000007806","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_22222_170000005785","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_25690_170000007799","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_36456_170000005777","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_40000_170000004628","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_45111_170000004631","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2016_25658_13_55777_170000004637","PE","25658","VEREADOR","2016","fim_regular","tce"
"M2020_25658_13_40000_170000871414","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_45456_170000725121","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_45000_170000725115","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_45111_170000725120","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_10340_170000988693","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_11000_170001189632","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_20120_170000787817","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_20122_170000787820","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_40100_170000871421","PE","25658","VEREADOR","2020","outro","tce"
"M2020_25658_13_45222_170000725122","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2020_25658_13_45690_170000725126","PE","25658","VEREADOR","2020","fim_regular","tce"
"M2012_25674_13_11111_170000015985","PE","25674","VEREADOR","2012","fim_regular","tce"
"M2012_25674_13_23456_170000016980","PE","25674","VEREADOR","2012","fim_regular","tce"
"M2012_25674_13_31111_170000016951","PE","25674","VEREADOR","2012","fim_regular","tce"
"M2012_25674_13_65555_170000016944","PE","25674","VEREADOR","2012","fim_regular","tce"
"M2012_25674_13_55666_170000016976","PE","25674","VEREADOR","2012","fim_regular","tce"
"M2016_25674_13_55123_170000009024","PE","25674","VEREADOR","2016","fim_regular","tce"
"M2016_25674_13_14000_170000007083","PE","25674","VEREADOR","2016","fim_regular","tce"
"M2016_25674_13_40222_170000008891","PE","25674","VEREADOR","2016","fim_regular","tce"
"M2016_25674_13_55888_170000009016","PE","25674","VEREADOR","2016","fim_regular","tce"
"M2016_25674_13_65333_170000009027","PE","25674","VEREADOR","2016","fim_regular","tce"
"M2020_25674_13_25111_170001128041","PE","25674","VEREADOR","2020","fim_regular","tce"
"M2020_25674_13_40640_170001129371","PE","25674","VEREADOR","2020","fim_regular","tce"
"M2020_25674_13_23456_170000920792","PE","25674","VEREADOR","2020","fim_regular","tce"
"M2020_25674_13_40123_170001129380","PE","25674","VEREADOR","2020","fim_regular","tce"
"M2020_25674_13_40888_170001129376","PE","25674","VEREADOR","2020","fim_regular","tce"
"M2012_25690_13_22333_170000014039","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22111_170000014046","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22789_170000014056","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_44444_170000009731","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_14123_170000009736","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_14563_170000009737","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_14777_170000009742","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22123_170000014057","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22345_170000014051","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_44555_170000009738","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22456_170000014052","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2012_25690_13_22000_170000014037","PE","25690","VEREADOR","2012","fim_regular","tce"
"M2016_25690_13_22111_170000003479","PE","25690","VEREADOR","2016","fim_regular","tce"
"M2016_25690_13_31123_170000002149","PE","25690","VEREADOR","2016","fim_regular","tce"
"M2016_25690_13_31190_170000002161","PE","25690","VEREADOR","2016","fim_regular","tce"
"M2016_25690_13_31580_170000002146","PE","25690","VEREADOR","2016","fim_regular","tce"
"M2020_25690_13_40345_170000748738","PE","25690","VEREADOR","2020","fim_regular","tce"
"M2020_25690_13_40777_170000748737","PE","25690","VEREADOR","2020","fim_regular","tce"
"M2020_25690_13_40999_170000748742","PE","25690","VEREADOR","2020","outro","tce"
"M2012_25712_13_20000_170000005657","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_40000_170000001447","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_40789_170000001428","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_40123_170000001439","PE","25712","VEREADOR","2012","fim_regular","tce"
"M2012_25712_13_40444_170000001437","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_13666_170000005647","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_14444_170000001448","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_22120_170000005653","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_22333_170000005654","PE","25712","VEREADOR","2012","fim_regular","tce"
"M2012_25712_13_40222_170000001440","PE","25712","VEREADOR","2012","outro","tce"
"M2012_25712_13_55111_170000005645","PE","25712","VEREADOR","2012","outro","tce"
"M2016_25712_13_40888_170000010478","PE","25712","VEREADOR","2016","outro","tce"
"M2016_25712_13_40222_170000010460","PE","25712","VEREADOR","2016","outro","tce"
"M2016_25712_13_13613_170000015325","PE","25712","VEREADOR","2016","outro","tce"
"M2020_25712_13_40000_170000675196","PE","25712","VEREADOR","2020","outro","tce"
"M2020_25712_13_40400_170000675193","PE","25712","VEREADOR","2020","outro","tce"
"M2020_25712_13_40777_170000675204","PE","25712","VEREADOR","2020","outro","tce"
"M2016_25739_13_40999_170000021493","PE","25739","VEREADOR","2016","fim_regular","tce"
"M2012_25755_13_45678_170000008067","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2012_25755_13_45123_170000008077","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2012_25755_13_45456_170000008063","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2012_25755_13_45555_170000008069","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2012_25755_13_55123_170000013115","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2012_25755_13_55555_170000013116","PE","25755","VEREADOR","2012","fim_regular","tce"
"M2016_25755_13_40444_170000001808","PE","25755","VEREADOR","2016","fim_regular","tce"
"M2016_25755_13_25623_170000006042","PE","25755","VEREADOR","2016","fim_regular","tce"
"M2016_25755_13_11111_170000001826","PE","25755","VEREADOR","2016","fim_regular","tce"
"M2020_25755_13_11456_170001155683","PE","25755","VEREADOR","2020","fim_regular","tce"
"M2020_25755_13_11789_170001155681","PE","25755","VEREADOR","2020","fim_regular","tce"
"M2012_25771_13_19123_170000010319","PE","25771","VEREADOR","2012","fim_regular","tce"
"M2012_25771_13_40000_170000010316","PE","25771","VEREADOR","2012","fim_regular","tce"
"M2020_25771_13_11543_170001090387","PE","25771","VEREADOR","2020","outro","tce"
"M2016_25798_13_55000_170000019613","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_55555_170000019609","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_55123_170000019614","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_11111_170000007115","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_14000_170000007101","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_17000_170000019615","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_15615_170000007109","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_15777_170000007116","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_22222_170000007106","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_90333_170000019616","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2016_25798_13_55666_170000019610","PE","25798","VEREADOR","2016","fim_regular","tce"
"M2020_25798_13_55555_170000920282","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_15222_170000975462","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_15615_170000975466","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_15777_170000975474","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_55333_170000920274","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_13123_170000833636","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_15215_170000975461","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_15345_170000975459","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_25111_170000804794","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_25777_170000804795","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2020_25798_13_55666_170000920280","PE","25798","VEREADOR","2020","fim_regular","tce"
"M2024_25798_13_13333_170001915892","PE","25798","VEREADOR","2024","outro","tce"
"M2012_25810_13_23444_170000007737","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_40000_170000007736","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_45444_170000002849","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_45666_170000002854","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_65555_170000007569","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_12000_170000007570","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_40123_170000007753","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_13000_170000005509","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_13300_170000005504","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_40777_170000007741","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_40888_170000007749","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2012_25810_13_65000_170000007572","PE","25810","VEREADOR","2012","fim_regular","tce"
